region,year,listing_count,avg_price,median_price,min_price,max_price,price_stddev,yoy_growth_pct
MA,2017.0,72,387689.14208333334,334479.30000000005,213952.05,800953.31,194636.6562248,163.80401484870794
GA,2017.0,444,124606.26292792792,118118.005,64739.9,218017.79,37327.62294446,-64.6860044851804
CA,2017.0,408,397290.02085784316,336104.13,153744.4,926787.8,195029.42348731,184.5494469704259
MD,2017.0,72,223793.10861111112,231333.815,101987.09,327467.65,80715.68161053,-31.17198083820035
WA,2017.0,240,258406.36079166667,239382.33000000002,148706.02,465948.01,73975.00694321,3.4791779143918067
SC,2017.0,180,157775.28416666668,143236.66,79422.39,291708.78,55287.15781733,-40.16406307015225
IA,2017.0,228,139452.03083333332,125850.535,80509.53,235785.86,38810.5363927,-12.138041336624294
WI,2017.0,276,172851.75170289856,171148.16999999998,104283.78,267993.63,35111.30363579,35.99320018782597
DE,2017.0,24,235625.26833333334,233664.02000000002,208573.28,266245.57,26689.64993003,36.527326000622764
SD,2017.0,132,190231.5371212121,193997.31,140077.36,264407.26,32852.90422704,-16.975959756234626
NJ,2017.0,48,247107.16979166667,218304.16499999998,152372.57,407971.25,97345.78251656,12.52948043454829
LA,2017.0,204,163448.0975,164184.59,109485.42,228517.61,31465.21372229,-24.790903554222155
WY,2017.0,108,276109.6875,233216.72,186709.21,697822.53,143833.23127047,42.04543800365186
RI,2017.0,12,283336.8516666667,284189.06999999995,274071.82,291425.85,5623.157008208165,21.856215969421044
KY,2017.0,240,114771.15866666667,107037.305,74091.24,183882.95,28497.64651569,-62.335882586898926
NV,2017.0,108,253092.11037037036,240596.285,160974.55,417010.7,69004.05576033,124.77797343645753
UT,2017.0,108,271967.14472222223,263199.37,134150.38,566773.3,111111.67603412,9.394610976640806
AR,2017.0,240,115461.59283333333,121429.61,60582.91,191729.57,31025.7712089,-53.864019507341524
KS,2017.0,216,117018.99342592593,111231.08,59318.48,195056.52,36140.90125543,-8.398717578027304
OR,2017.0,240,259216.765375,257069.86,154570.88,434561.09,74037.42119765,131.11333630852093
MO,2017.0,300,130652.839,127497.655,83184.41,187668.14,26438.90691208,-50.40349926669738
MN,2017.0,252,177944.8644047619,174949.695,105256.32,267313.34,35157.84310632,37.217970793266765
NM,2017.0,216,181790.78879629628,167950.59000000003,82426.75,339091.8,69660.36420316,-4.000638583565397
AZ,2017.0,120,198559.64958333335,192366.72,139031.04,333501.69,53151.66407332,14.537686351682355
HI,2017.0,48,541350.9320833334,589342.755,348026.92,641612.95,108896.77051277,206.36419594823886
ID,2017.0,156,224433.3198076923,200896.75,138558.97,462756.04,77652.32031787,-65.91172992361636
OH,2017.0,528,115868.50818181818,113857.56,75249.93,186181.12,22668.28202401,-43.32533502906344
MI,2017.0,372,140016.01107526882,131522.51,78222.04,282359.27,39278.14589669,15.514955704302835
OK,2017.0,252,107536.89896825397,106960.735,68625.97,153651.29,22175.46033584,-18.674959138173385
WV,2017.0,84,113305.91952380953,108486.15,87469.79,166055.58,22597.57813381,1.4261448371685193
VT,2017.0,48,244811.69833333333,244319.345,190117.73,301629.89,36114.18948879,125.2078675480695
NY,2017.0,312,152112.66448717949,128865.44,88158.34,474369.99,75324.05471334,-47.25532683463931
IL,2017.0,312,116264.06897435898,107924.69,71930.25,229704.98,33743.2856739,-16.250090016376774
TX,2017.0,804,152201.63584577115,145091.81,84298.45,342388.45,44426.66853682,34.43801413745084
MS,2017.0,228,125727.48469298246,129371.66,47396.76,236842.97,38256.77709518,-10.83462257449266
AK,2017.0,48,293239.0989583333,289173.55,236816.74,362318.57,43458.58424168,123.52155796717766
VT,2018.0,48,254825.57229166667,251585.22999999998,203082.77,313470.4,37360.26439347,-12.998533233762222
WY,2018.0,108,283599.8967592593,233880.155,189478.87,747198.53,157927.42157705,-7.037406369205367
LA,2018.0,204,163914.78102941177,164165.64,108370.93,231276.25,32896.67480577,-29.807794081545737
OR,2018.0,240,281345.819375,283444.985,165355.09,460682.44,78467.27490146,72.65792342417083
OH,2018.0,527,121952.29218216319,119140.11,78377.92,200072.55,24700.63977347,-57.96711308898268
SC,2018.0,180,165845.67005555556,151147.58000000002,85102.54,300512.47,56916.75220438,26.86540242408708
CO,2018.0,204,366263.81612745096,355642.08499999996,151185.01,677935.07,162556.64393677,135.2945941972739
RI,2018.0,12,300992.73583333334,301649.78500000003,292954.82,306568.11,4975.802875327501,-15.181639709484873
KY,2018.0,240,122118.30045833334,112103.13,79495.26,192141.73,30045.78544756,-62.83666172677697
AL,2018.0,240,140165.523,127696.98999999999,81957.14,238514.96,36141.22848995,13.910280649612528
PA,2018.0,408,151688.06080882353,140965.43,82852.89,244722.35,44763.08556423,10.390565979667965
IN,2018.0,432,128669.02710648149,134035.445,72614.84,187606.5,28653.94889316,-4.916088292001797
CA,2018.0,408,432112.6050735294,368302.28500000003,170136.5,1194509.54,221957.99618649,174.779768142673
ID,2018.0,156,244963.48243589743,217315.84999999998,152836.59,491100.6,83392.18840971,-40.995247965947335
OK,2018.0,252,111096.70428571428,108606.5,70809.4,158591.54,22946.67957444,-50.023663713438296
VA,2018.0,168,196862.86279761905,193774.27000000002,84213.51,419851.38,89364.56466514,78.4186673909941
IL,2018.0,312,118998.26125,110514.95999999999,71565.94,237567.3,35555.61654813,-42.967164835661634
KS,2018.0,216,120866.90444444444,117419.445,60200.97,204215.17,38191.66685428,6.247556891845241
NY,2018.0,312,158666.49419871796,133669.78,88988.39,495217.85,79196.77363986,13.839560389678219
AZ,2018.0,120,211283.63308333332,206227.87,146876.61,350634.71,56805.43863967,54.28159603464597
SD,2018.0,132,197402.40984848485,201073.805,143678.71,276232.94,34181.08064061,-2.4992087635875793
WA,2018.0,240,285345.63304166665,266087.15,161848.36,507247.23,81297.79806464,32.33307540979793
NV,2018.0,108,280383.3176851852,260071.02500000002,178774.29,457193.43,75876.40754242,-2.260960365804965
HI,2018.0,48,569239.2385416667,626798.29,367075.26,663035.82,116252.14593476,141.010427824476
MN,2018.0,252,186708.97817460317,185090.09000000003,112085.68,283965.76,37493.44004379,-70.4705496245052
MA,2018.0,72,412207.0676388889,352797.87,220996.87,857646.44,211437.97217792,90.6087300514036
NM,2018.0,216,189274.92856481482,173454.845,85237.66,355017.96,74966.42285557,-50.8344976685942
MO,2018.0,300,136108.82936666667,131533.635,84257.26,201129.22,28141.02325172,-24.168370736487642
DE,2018.0,24,243259.2325,242781.745,211570.5,273618.53,27332.12986616,84.57768995740138
AR,2018.0,240,119539.153625,125138.53,60978.79,200469.09,32192.13075687,-48.456367672948396
WI,2018.0,276,184051.7247463768,184209.62,110863.52,282319.01,37161.98537854,47.204558020619224
NJ,2018.0,48,255023.13708333333,228031.995,148365.7,424356.18,102750.93172248,23.789406329593433
TX,2018.0,804,159867.7262562189,151807.37,83966.07,366161.42,48898.45664138,-33.427162271680345
AK,2018.0,48,302222.881875,298163.905,249670.84,368082.37,42546.49774666,96.40937393224061
WV,2018.0,84,117348.14345238096,114337.06,88594.94,169369.74,22978.00079074,-61.65295058099001
GA,2018.0,444,133413.98675675676,124858.83,68081.12,237473.93,40517.31350855,9.202414335299514
NH,2018.0,60,224760.141,250024.36,124639.79,294011.55,56744.19658344,100.24563741306882
MT,2018.0,84,267012.6619047619,255049.52000000002,133776.63,427830.84,84645.75063899,2.0098681584466593
FL,2018.0,348,213256.57209770114,207440.285,111529.73,574942.71,85143.55626264,-18.66666324249503
TN,2018.0,312,154710.90663461538,152640.27500000002,95968.07,289045.39,37924.24642581,-26.41724581124635
NE,2018.0,144,157090.85486111112,153744.46,119177.6,200448.41,24507.15635635,0.7233903371832717
ND,2018.0,84,225084.3036904762,243762.22999999998,150911.91,271692.85,38104.86691394,58.550252802605044
MS,2018.0,228,128650.65837719299,132230.26,48316.83,245373.97,40026.25240583,-45.7544099428365
UT,2018.0,108,295478.0802777778,289043.58999999997,135946.01,620369.99,124410.53904275,118.59110766325345
NC,2018.0,444,166393.96306306307,148267.265,65264.47,358931.49,68348.15468331,-48.70418506772628
MD,2018.0,72,232168.29402777777,240008.685,102322.56,334929.73,81765.1579372,61.875708033057705
IA,2018.0,228,144946.0747368421,128922.685,81929.07,245578.93,40191.75465748,-46.28415842535032
CT,2018.0,60,269735.17916666664,235846.515,221969.89,422090.34,76516.94496786,82.93639711273468
NaN,2018.0,12,231744.53333333333,231978.77000000002,225321.72,237134.06,3911.681683478425,-1.6399415526661465
MI,2018.0,369,149679.8094308943,140520.19,85877.86,301439.75,41361.40867879,-39.4254094889804
ME,2018.0,48,198121.86958333332,167088.5,149736.65,310638.99,61493.77562137,18.907112209284648
NJ,2019.0,48,266910.7139583333,239218.46500000003,151895.68,444043.31,106369.25112693,43.16871897228116
MD,2019.0,72,240772.94291666668,248593.22,107741.41,344042.01,81803.38763418,3.918909437028617
CO,2019.0,204,387259.54014705884,373850.69,163149.4,713257.93,168712.30010209,50.38651898873188
CA,2019.0,408,445342.9928921569,382900.745,176011.23,1183490.89,218710.41356099,2.4207672319663143
MS,2019.0,236,132578.99313559322,133533.81,50595.55,243858.25,39405.08080812,-65.1257377417743
TX,2019.0,804,168500.73753731343,158937.31,85462.72,365094.53,50883.30655229,19.024020957688535
IL,2019.0,312,122594.03266025642,112558.375,72358.1,242426.42,36444.22371354,-29.180646759404695
VA,2019.0,168,204268.11,203538.16999999998,83374.41,434412.29,93516.16240843,80.82898762530996
NaN,2019.0,12,243352.08,243438.60499999998,238128.04,248625.12,3167.994822008509,19.603416400963013
GA,2019.0,444,142890.8754954955,134386.135,73397.44,250146.43,42961.43438122,-44.796703464514174
OK,2019.0,252,114745.0282936508,113777.025,75878.13,167065.4,23959.74565983,-15.33574129503763
NH,2019.0,60,235358.9025,263618.06,133038.27,308694.11,59541.8863455,131.69709350371926
PA,2019.0,408,157171.8837254902,144793.97,86457.06,260624.14,47218.93985053,-45.07433595406931
VT,2019.0,48,260030.665625,258303.5,204716.1,323690.05,40025.97311249,78.39382399695236
IN,2019.0,432,137161.31819444444,140903.18,83159.27,201702.69,30094.94190717,-45.45053396489014
MT,2019.0,84,281632.20035714284,269941.72,144195.04,451681.2,89298.715568,91.57957968017469
FL,2019.0,348,224547.58468390803,218638.425,123405.97,583185.97,85467.73332034,-19.005322704471173
IA,2019.0,228,151317.53938596492,135211.65000000002,85741.78,262041.64,42069.38474829,-38.15741674867992
TN,2019.0,312,167381.67381410257,163416.555,98500.82,301775.25,39927.85096002,20.859818662075313
NE,2019.0,144,164972.62666666668,159458.345,123847.33,210454.46,26070.66438185,-2.4221597377328097
MA,2019.0,72,428631.8872222222,367408.025,228279.4,889690.64,225267.26982859,130.41003278944103
NC,2019.0,444,175401.0950900901,157468.13,68184.77,363582.6,70524.68781593,-57.1408027900316
SC,2019.0,180,174164.0228888889,159546.79499999998,88065.56,311574.7,58615.26921819,1.320054413550209
ND,2019.0,84,228377.855,245577.20500000002,157345.99,300735.15,40868.34626202,53.92174126719376
UT,2019.0,108,319405.00787037035,315718.43,141453.71,653436.98,131340.27575907,28.561781619755777
AK,2019.0,46,315563.60217391304,313241.19499999995,250703.78,372841.85,39840.10362823,-0.7846342704795672
RI,2019.0,12,312167.6225,312562.225,306807.29,317952.62,3449.949266009377,-0.21675629222394077
WV,2019.0,84,119026.66940476191,117382.08,90295.05,169861.0,22697.44386865,-62.44521230932496
WI,2019.0,276,195601.0177536232,196473.79499999998,114798.02,295454.69,38659.13291563,67.37971843743098
HI,2019.0,48,587157.933125,650405.2749999999,375483.8,681697.37,119958.32922606,231.039197873691
ID,2019.0,156,267887.543974359,234938.54499999998,175366.87,515653.69,85009.2597063,-63.878130447204626
MI,2019.0,372,158823.9889516129,150230.06,90485.1,315128.94,42545.0782293,-36.05559275086172
SD,2019.0,132,204838.00787878787,207022.03999999998,144671.62,289674.73,36508.35690515,37.80333975770227
AL,2019.0,240,147232.84525,133845.32,80550.98,254845.22,39452.03289636,-35.347308914548414
WA,2019.0,240,307598.2415416667,291149.765,174438.18,513967.0,80836.52262184,117.52704166271934
KY,2019.0,240,128587.798625,119696.455,86706.75,201198.16,31104.3170806,-58.88835596346781
NV,2019.0,108,302895.42712962965,284718.505,211102.1,492946.94,79660.34346776,137.86711561340726
NY,2019.0,312,164426.7573076923,139493.81,92489.8,508516.92,81514.25567809,-51.00641245640145
ME,2019.0,48,207848.70520833333,177296.72,158812.73,323537.34,64088.20270446,27.100062719628927
MN,2019.0,252,196173.18702380953,195513.265,119830.86,296155.1,38997.66126847,10.274609141105383
OH,2019.0,528,129091.29020833333,128185.95999999999,83461.79,214142.96,26041.08606654,-34.436182629347435
AZ,2019.0,120,227574.18858333334,224568.25,156688.04,370166.63,58479.86491711,75.18942792174745
KS,2019.0,215,126086.05074418605,122452.38,62694.13,216121.46,39829.17429776,-45.47208699359771
CT,2019.0,60,271886.216,237254.205,226802.1,420825.01,74455.18199235,93.75222025084362
AR,2019.0,240,123870.17341666667,130785.805,61252.63,212208.21,33869.40737885,-44.87524256946257
NM,2019.0,216,200585.7288888889,180191.845,94765.06,387094.79,80643.396743,37.77630148776468
LA,2019.0,204,169216.2301470588,170888.57,110133.23,244101.77,33467.99743942,-5.162983374747066
MO,2019.0,300,142772.79956666665,140125.555,85095.12,210778.02,29177.76294333,-18.001797896723005
WY,2019.0,108,296685.8753703704,244239.205,194571.91,770948.23,166991.42173007,74.30025879290898
DE,2019.0,24,253911.95833333334,253484.965,220311.11,285036.7,26879.96626433,3.785534758844311
OR,2019.0,240,297859.567,300166.245,180265.65,475576.17,79147.32897165,18.4157983492236
UT,2020.0,108,348744.6293518519,342611.135,160463.27,760814.84,144163.87150029,14.140460730352956
AR,2020.0,240,132023.41691666667,137047.19,61889.95,236606.94,35661.16507924,-59.99920142700558
TX,2020.0,804,180491.61700248756,168101.68,90125.01,399518.75,54169.96503943,22.65970575536791
TN,2020.0,312,182081.73685897436,176316.19,104982.18,327466.84,43561.95676419,4.886631710045974
SC,2020.0,179,185877.31754189945,172930.84,88688.17,333094.12,60310.08200019,-1.920044892077133
AL,2020.0,240,158450.58929166666,143292.485,82059.53,282979.1,43060.10226067,-17.138848686561637
VA,2020.0,168,216325.42363095237,222178.61,86608.16,470325.91,98563.9690678,55.05252072360949
VT,2020.0,48,273876.195,273108.66500000004,210669.9,354323.33,44337.90622118,22.92302350797859
WA,2020.0,240,338911.4024166667,324211.83999999997,193852.88,577465.74,85663.58298636,18.71166372549913
RI,2020.0,12,332432.7808333333,329111.63,320310.64,353181.88,9862.13885890743,1.5112927399566933
SD,2020.0,132,215873.3059848485,214792.75,148125.71,317159.3,39823.57838169,-34.73559412045086
AZ,2020.0,120,248406.11733333333,240757.775,167013.42,414440.96,62605.8452464,12.08840847747421
NV,2020.0,108,322009.66694444447,300563.23,221694.6,548109.36,85267.78321645,24.840508266036252
OH,2020.0,528,138519.4959659091,134739.755,87054.65,238817.93,28750.86429357,-55.1709119575272
CO,2020.0,204,409667.07843137253,390657.095,174679.02,769599.35,173011.8153181,189.93454455962157
ME,2020.0,48,226212.18645833334,193993.01,164306.23,368264.68,69193.94741952,-50.341869510907
MI,2020.0,372,169789.91897849462,161432.275,100641.46,328789.6,43565.86005735,-16.784488781322594
DE,2020.0,24,269009.12833333336,272074.55,234019.12,312636.34,27878.02036997,68.53788996035644
HI,2020.0,48,613719.2114583333,668931.6399999999,391224.29,743510.4,125968.20619665,145.86336355237927
MN,2020.0,252,207128.9484126984,208101.61,128502.96,319836.16,41374.14993738,-68.89045194513447
MO,2020.0,299,151906.1816722408,147814.33,85601.17,234383.9,31967.71239983,-28.970117050031476
WV,2020.0,84,122929.6530952381,120508.13500000001,92047.46,181983.57,23159.11785529,-18.47330701969151
NaN,2020.0,12,258493.85916666666,256184.85499999998,250183.34,272226.7,6786.644935268703,112.58718757866428
CT,2020.0,60,283390.28733333334,247749.08500000002,234287.83,455222.69,74484.40974007,-3.2928449263716075
OK,2020.0,252,121669.00551587301,119500.08499999999,78922.54,180022.57,26857.98976182,-51.76568058768007
NY,2020.0,312,174100.31426282052,147751.93,96339.5,536281.1,84444.40317809,23.64169448080309
MS,2020.0,240,137069.396125,136786.605,52878.42,253266.72,40055.97334469,-7.421442819731682
WI,2020.0,276,208658.39467391305,208824.87,123642.51,321205.66,41074.96080827,52.66470719117562
MT,2020.0,84,304140.06047619047,287933.765,154447.97,510322.23,99761.13206621,37.8828896194213
NC,2020.0,441,186966.5323356009,169950.58,70073.12,397810.0,73621.42011476,-40.975807404873144
ND,2020.0,84,236916.04773809525,255127.37,165820.32,309824.82,43424.83701962,50.11856387898177
NE,2020.0,144,173738.07305555555,171950.55,128699.31,225073.53,27887.9914433,-32.602076366796716
FL,2020.0,348,239045.03359195404,232116.215,133974.12,642461.37,88479.99060132,34.990097443712756
NH,2020.0,60,254641.99916666668,280933.86,137660.98,346774.33,64698.09990859,21.03155309507352
NJ,2020.0,48,285763.10333333333,257300.03999999998,160710.0,497916.86,114122.87994066,-8.412592202306978
NM,2020.0,216,215827.2901388889,192120.095,99517.39,430496.45,90197.27999658,-25.332271615659284
GA,2020.0,444,153663.8552027027,145389.875,73994.73,274901.41,45882.79684331,-24.32344206367376
MD,2020.0,72,252853.84944444444,264164.425,114027.64,371696.38,84523.64990332,81.69382496545924
AK,2020.0,48,327407.25166666665,331720.555,271886.2,385214.97,36379.86254817,25.57351543456314
WY,2020.0,108,313707.19037037034,257374.165,202996.09,850103.61,176043.15253628,-22.412355483970536
IA,2020.0,228,158298.19201754386,142683.28,87880.79,279279.27,44012.35622797,-44.5619260192646
PA,2020.0,408,167366.94867647058,154505.765,90887.78,278496.62,49875.78822611,8.285823678850113
MA,2020.0,72,451224.75902777776,389130.815,238361.35,988650.52,236211.11457002,151.85520747397354
CA,2020.0,408,464665.3050245098,401540.355,188933.91,1193459.44,222038.75326327,3.1890406828870566
IN,2020.0,432,147488.72365740742,150890.235,87904.53,224417.98,32432.67744586,-62.422149325439534
LA,2020.0,204,176715.5869607843,177228.15000000002,115044.19,261482.39,35653.17395255,17.45501622421095
KS,2020.0,216,134183.22222222222,129996.37,65283.09,236835.17,42585.86710357,-26.65026972295317
OR,2020.0,240,320252.314375,322674.30000000005,192305.52,531347.9,82006.85970345,148.21793100838127
KY,2020.0,240,139576.11975,134981.25,92319.7,221738.28,33164.86251748,-58.1679575968709
ID,2020.0,155,300695.06129032257,265081.29,192465.39,601215.72,94059.21862138,96.38378663703291
IL,2020.0,312,127995.17942307693,117679.58,72232.91,256905.53,36855.02542542,-55.606229319315595
MS,2021.0,240,149919.85245833333,150110.505,66188.95,285576.21,41984.55840802,27.55866820734745
KS,2021.0,216,150621.37208333332,149513.08500000002,70675.66,267460.95,46841.42592803,-0.3979868031221301
MT,2021.0,84,377226.5625,361664.99,174148.43,640701.48,137302.06656299,141.89520937247727
IA,2021.0,228,172098.20548245613,155965.155,95341.85,305373.06,47235.66510418,-56.87579408778273
ND,2021.0,84,248179.02916666667,259788.12,178452.83,319265.33,43580.15727759,66.56805169077671
FL,2021.0,345,280759.6367536232,264877.13,151511.31,797650.93,106153.6776996,1.9589078977129581
NE,2021.0,144,193246.6134027778,189400.95,141415.73,248362.91,32244.71505871,-28.494789263233102
TN,2021.0,312,211407.30849358975,204038.41999999998,111519.32,396790.31,56484.27547894,7.72829808931792
NH,2021.0,60,306478.4533333333,336135.32999999996,162543.73,392081.68,75672.17894778,64.74119432996982
IL,2021.0,312,137557.59291666668,121948.38,78756.4,282522.37,41166.59457775,-63.720451521712995
IN,2021.0,432,168751.20953703704,171824.985,103081.2,261251.76,37413.00291553,40.899768410207635
VT,2021.0,48,316628.580625,319515.78500000003,231552.83,397595.83,48058.46719922,85.95420508839273
TX,2021.0,804,202783.40460199004,185231.90500000003,95688.1,498951.26,66704.074334,-42.02730703899339
GA,2021.0,444,178421.44788288287,167538.51,87020.22,336711.39,54816.73618327,-9.552023448660218
MA,2021.0,72,534986.7238888888,435178.03,269052.86,1232447.13,296247.61103732,159.74806031162626
MD,2021.0,72,287166.9584722222,292322.07,126344.73,425328.6,95243.96415461,-32.827015646906624
ME,2021.0,48,273206.2764583333,242922.15999999997,190162.91,429730.47,81981.25444274,-16.899137995294033
LA,2021.0,204,181741.73691176472,185399.11,119701.14,285362.88,37769.86580805,-23.679622311937287
UT,2021.0,108,428830.2212962963,415434.20499999996,174730.04,976556.65,191640.76424737,124.07561988835867
MI,2021.0,372,193559.69465053763,185503.43,114916.39,353924.51,50254.84641487,-55.34709762283536
HI,2021.0,48,694599.865625,759145.065,424651.6,860112.92,141548.15858947,309.23505565368794
VA,2021.0,168,244226.53666666668,244856.74,94641.03,512784.58,109188.88944126,-67.74572459349386
MN,2021.0,252,232575.74126984127,231149.625,141605.15,354720.25,46651.2020866,-5.598014169428211
MO,2021.0,300,172157.50483333334,165886.555,90935.68,263199.34,37774.09506499,-28.23412324376473
WV,2021.0,84,136937.81785714286,134097.22499999998,106052.15,193111.04,24266.69162498,-19.163295060289855
ID,2021.0,156,390526.82102564105,343067.24,224308.81,809258.78,131185.6371553,155.83470500601342
AL,2021.0,240,178823.27733333333,160502.485,87137.46,338052.16,52566.50730138,-53.215444004504775
KY,2021.0,240,158390.900875,154843.01,101158.41,247851.31,38065.79845201,-3.5260980538712405
AR,2021.0,240,147980.607875,151511.04499999998,61857.87,287061.65,43694.16409273,-2.151834299785327
WY,2021.0,108,359895.3810185185,279492.77,222634.92,1164030.72,239131.32251818,84.47022789658672
NC,2021.0,444,221705.11414414414,196724.70500000002,84287.15,504186.29,91002.32461417,-29.613669434096636
NJ,2021.0,48,338313.7275,292527.36,179522.51,630446.11,145155.02834087,48.69884288300239
AK,2021.0,48,345415.0958333333,349047.775,277316.18,418240.7,43233.07847992,19.32141150831157
WI,2021.0,276,235003.99626811594,234788.745,138524.27,351196.23,46417.07231737,-32.734496015624224
WA,2021.0,240,405844.3296666667,386468.03,224840.3,675953.01,103414.02472619,64.60245145055825
SD,2021.0,132,244098.5622727273,239961.81,159363.38,388984.37,50653.0188571,-37.90901410396095
OR,2021.0,240,384427.83325,379108.93,221081.17,652634.82,100223.96703849,57.98719387889264
CT,2021.0,60,328786.1876666667,290371.36,259954.74,510067.38,85077.46310484,-23.406879389520054
NY,2021.0,312,199715.06076923077,169766.36,106769.04,589769.03,94920.95288288,-41.5347436468941
NV,2021.0,108,381507.7633333333,343141.76,243795.45,673261.77,111425.54739851,102.12588642414202
CO,2021.0,204,486181.44539215683,446894.065,194959.67,990702.49,220722.62874456,30.235989055951684
OH,2021.0,528,157949.18606060607,151486.08500000002,97899.9,266495.32,32475.57955046,-66.10246211258142
RI,2021.0,12,385178.2916666667,392567.79000000004,359033.09,397253.02,13612.97261355,159.14445541318202
OK,2021.0,252,137073.5644047619,131046.65,86453.46,206344.68,31084.22546029,-66.61808397474485
SC,2021.0,180,213392.3175,199139.845,99048.72,411603.3,71753.6184968,51.96103448657405
DE,2021.0,24,315062.61333333334,306487.515,261805.32,377415.0,38515.93719006,53.905671162895615
AZ,2021.0,120,301750.6269166667,290766.54000000004,190421.67,528455.78,83702.38133313,-5.1294014374451695
NaN,2021.0,12,297504.7525,300036.0,275901.36,315448.05,13378.12808388,3.187939024896047
CA,2021.0,408,536340.3900245097,456075.35,210103.98,1369098.91,254421.41214441,52.00687584156567
PA,2021.0,407,187918.40673218673,171991.0,101024.95,307071.92,55683.98800042,-62.28890686593783
NM,2021.0,216,240987.53930555555,207093.41,111244.15,494065.45,107043.91301364,20.409445843096453
MD,2022.0,72,313414.85527777777,319976.80000000005,140678.32,456661.91,101688.48166551,54.50844138401123
CO,2022.0,204,577278.1431372549,516743.69,222885.45,1151681.09,278528.54776869,61.49411144807997
ME,2022.0,48,313776.4641666667,276742.70999999996,220909.8,483939.12,92179.17464132,-46.444878697986624
HI,2022.0,48,830648.7691666667,877992.9199999999,502299.25,1029932.95,168005.77018496,217.259638022624
UT,2022.0,108,511608.21564814815,501192.70499999996,219022.85,1150134.03,233823.6029039,-42.9160880932844
WV,2022.0,84,147475.63714285713,143275.45500000002,114209.76,202629.7,23544.45553385,-71.41310047599356
OH,2022.0,528,173287.8109659091,165679.46,107360.8,299511.03,36745.27740985,15.637015425984835
MN,2022.0,252,258173.18115079365,258320.46500000003,160892.67,379261.17,50595.28076899,55.91580573717469
SC,2022.0,180,248597.0677777778,225970.73,113305.98,479407.87,92943.8667443,-12.523101876578002
DE,2022.0,24,359767.92791666667,353777.31999999995,298864.9,410771.41,44100.1821014,56.55891362567176
MI,2022.0,372,213593.9145967742,204001.54499999998,126379.9,381750.62,56508.63174971,-42.336172087006595
LA,2022.0,204,188642.12333333332,175826.315,133036.05,295756.97,40185.60545903,-13.811282654746549
IA,2022.0,228,190827.5501754386,172867.51,104428.52,347284.96,54161.97521436,-1.6827998698602076
IL,2022.0,312,148374.16708333333,132374.38,84407.89,304692.7,46929.75447436,-23.424372804351723
VT,2022.0,48,361606.22125,366732.15,276794.77,439608.4,49712.90711889,177.04163751324086
CA,2022.0,407,600975.021990172,505032.99,227937.14,1538111.47,286457.30890966,37.71167594660025
IN,2022.0,432,189766.7018287037,193514.135,114758.03,282956.19,42171.26350698,-61.68287243967963
WY,2022.0,108,415892.41435185185,297485.30000000005,247843.25,1318090.23,308529.24310763,53.72794343937719
AK,2022.0,48,368040.276875,374505.96,292882.14,439055.86,48767.33729103,25.890576778079442
KS,2022.0,216,167936.34740740742,166243.075,84058.99,289773.2,50900.82391429,-55.61003221417358
OK,2022.0,252,154505.39595238096,142797.95,101523.06,227711.09,36396.69112531,-14.102918271934028
RI,2022.0,12,429292.8625,435526.56,401534.59,441297.42,13366.6061768,204.99496666443738
AL,2022.0,240,200419.06666666668,181506.495,87971.4,370966.57,62456.0556096,-58.324816057142414
ID,2022.0,156,461555.0853205128,411156.74,284494.36,938298.51,160300.41554083,126.52453290996557
OR,2022.0,240,438442.33725,435383.515,265613.84,721829.19,112083.21131563,5.8923453376928725
VA,2022.0,168,271112.71863095235,266812.49,112455.61,549056.12,116967.78481773,-38.717824444960904
WA,2022.0,240,460083.72495833336,435576.935,262472.82,771864.04,115288.15703166,63.25207826665087
AZ,2022.0,120,356291.73675,352065.57999999996,232439.57,609975.13,103869.30712702,-19.172584287549576
MA,2022.0,72,621804.2618055556,505423.94499999995,294701.68,1447498.11,372797.29997997,43.55960187871817
KY,2022.0,240,177526.47708333333,172111.41,106254.15,273728.36,42407.32393765,-65.94711989753472
NaN,2022.0,12,341790.05,347155.7,319935.47,351162.22,10668.0646987,101.7040590161919
PA,2022.0,408,204443.18007352942,185285.09,106123.08,335705.18,63474.78501386,-46.62766879529848
MS,2022.0,240,160402.72020833334,159853.52,68266.32,301537.51,48948.71502054,-13.725643007756316
TN,2022.0,312,250295.04772435897,239881.21500000003,135011.75,459771.25,71605.35044006,50.063142181667345
NV,2022.0,108,437016.5739814815,410212.53500000003,290069.61,732501.45,122630.62849873,71.00652712635294
WI,2022.0,276,257692.04442028987,257325.41999999998,160295.4,382993.33,50217.06831633,-37.27022017988798
ND,2022.0,84,264065.0201190476,270846.425,195748.61,325199.56,43395.91482068,5.2544381351830705
NE,2022.0,144,215302.15319444446,213297.52000000002,157477.49,275009.6,36082.95375039,-21.24779937560556
NC,2022.0,444,261130.0157882883,225800.0,90248.46,580888.96,112275.63123532,5.861521502922296
CT,2022.0,60,366089.27016666665,324279.6,284732.64,563368.87,93512.65078915,43.61364038972542
TX,2022.0,804,226191.6439676617,204165.475,100639.64,563986.26,82203.05423106,-37.040296398540015
NY,2022.0,312,222527.22971153847,188280.33500000002,118113.88,629637.54,104734.34094209,-7.780522147537427
MT,2022.0,84,453318.30916666664,429034.885,224234.4,714454.67,163131.67246267,127.87025793214144
NM,2022.0,216,260680.88703703703,219734.615,130892.54,544562.48,119905.68321142,-48.78397475767034
